latitude,longitude,CAMS_no2_conc_high,CAMS_no2_conc,ERA5_skt,ERA5_blh,ERA5_tp,ERA5_windspeed,ERA5_t2m,ERA5_uvb,OSM_sum_highway_score,OSM_max_highway_score,road_traffic,HDX_population_density_frequency
43.570984,1.4600751,11.978199,11.753133,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,134.0,7.0,53.26937124459492,5
43.570984,1.4678144,11.978199,11.535501,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,86.0,5.0,53.26937124459492,3
43.570984,1.4755538,11.978199,11.317868,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,158.0,4.0,53.26937124459492,2
43.570984,1.4832929,11.978199,11.100237,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,198.0,7.0,53.26937124459492,4
43.570984,1.4910322,11.978199,10.882606,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,74.0,7.0,53.26937124459492,3
43.570984,1.4987715,11.978199,10.664974,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,75.0,4.0,53.26937124459492,1
43.570984,1.5065107,9.433032,10.447343,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,18.0,2.0,53.26937124459492,1
43.570984,1.51425,9.433032,10.22971,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,8.0,2.0,53.26937124459492,1
43.570984,1.5219893,9.433032,10.012078,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,0.0,0.0,53.26937124459492,1
43.570984,1.5297285,9.433032,9.794446,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,31.0,3.0,53.26937124459492,0
43.570984,1.5374678,9.433032,9.576815,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,13.0,3.0,53.26937124459492,0
43.570984,1.5452071,9.433032,9.359182,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,18.0,3.0,53.26937124459492,0
43.570984,1.5529464,9.433032,9.1647215,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,9.0,3.0,53.26937124459492,0
43.570984,1.5606856,9.433032,9.007949,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,0.0,0.0,53.26937124459492,0
43.570984,1.5684249,9.433032,8.851177,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,0.0,0.0,53.26937124459492,0
43.570984,1.5761642,9.433032,8.694405,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,0.0,0.0,53.26937124459492,0
43.570984,1.5839034,9.433032,8.537633,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,5.0,2.0,53.26937124459492,0
43.570984,1.5916427,9.433032,8.38086,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,6.0,2.0,53.26937124459492,0
43.570984,1.599382,9.433032,8.224089,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,42.0,4.0,53.26937124459492,0
43.570984,1.6071212,7.330842,8.067316,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,55.0,4.0,53.26937124459492,0
43.570984,1.6148605,7.330842,7.9105444,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,8.0,4.0,53.26937124459492,0
